listing_id,host_id,market,property_type,nightly_price,listing_review_score,listing_cleanliness_score,listing_accuracy_score,listing_review_count,cancellation_policy,instant_book_enabled
L01905,H00695,Miami,private_room,204.59,4.09,4.24,4.11,10,flexible,1
L01906,H00488,Austin,entire_home,276.13,4.39,4.27,4.0,11,moderate,1
L01907,H00662,Miami,entire_home,276.95,4.92,3.95,4.45,16,moderate,1
L01908,H01185,Boston,private_room,255.84,4.74,4.6,4.28,15,flexible,0
L01909,H00771,Boston,entire_home,151.07,5.0,4.5,4.19,7,strict,1
L01910,H00479,Boston,entire_home,159.31,4.27,3.89,4.39,17,strict,0
L01911,H01295,New York,entire_home,102.38,4.02,5.0,4.21,22,moderate,0
L01912,H00323,Chicago,entire_home,311.44,4.82,4.95,4.5,30,strict,1
L01913,H00987,New York,private_room,211.0,4.8,4.75,4.88,14,moderate,1
L01914,H00533,San Francisco,entire_home,172.5,4.58,4.47,3.62,5,flexible,1
L01915,H00007,Denver,entire_home,97.95,4.84,4.41,4.57,13,flexible,0
L01916,H01241,New York,entire_home,59.08,4.99,4.63,4.92,13,moderate,1
L01917,H00742,San Francisco,entire_home,94.61,4.46,4.68,4.57,8,strict,0
L01918,H00349,Seattle,entire_home,207.53,4.97,4.09,4.89,16,flexible,0
L01919,H00113,San Francisco,entire_home,120.68,4.04,4.67,4.7,4,moderate,0
L01920,H01160,Denver,entire_home,322.63,4.58,4.51,4.55,13,moderate,0
L01921,H00425,Denver,private_room,93.83,4.57,4.81,3.96,6,strict,1
L01922,H00122,Denver,hotel_room,163.01,4.65,5.0,3.94,7,strict,1
L01923,H00053,Boston,entire_home,187.78,4.78,4.02,4.05,11,flexible,1
L01924,H01354,New York,entire_home,63.56,4.84,4.7,4.81,15,flexible,0
L01925,H01432,Nashville,entire_home,254.5,4.4,4.57,4.38,32,flexible,1
L01926,H00097,Austin,entire_home,142.64,4.22,4.85,4.53,15,strict,1
L01927,H01114,Denver,entire_home,42.8,4.82,4.57,4.56,12,flexible,0
L01928,H00498,San Francisco,private_room,139.59,4.28,4.42,4.36,1,flexible,0
L01929,H01486,Los Angeles,entire_home,265.6,4.06,4.47,4.43,4,flexible,0
L01930,H00241,Seattle,entire_home,105.66,4.65,4.02,4.83,26,moderate,1
L01931,H00964,Los Angeles,entire_home,80.54,4.46,4.4,4.29,4,moderate,1
L01932,H00395,Austin,entire_home,79.87,4.1,4.73,4.55,10,flexible,1
L01933,H00263,Denver,private_room,136.69,4.12,4.71,4.21,9,flexible,0
L01934,H00343,Los Angeles,entire_home,233.93,4.51,4.43,4.41,12,flexible,1
L01935,H00792,San Francisco,private_room,190.73,4.43,5.0,4.85,3,moderate,1
L01936,H00812,Seattle,entire_home,65.67,4.67,4.45,4.45,9,moderate,1
L01937,H00174,Boston,entire_home,121.32,4.63,4.83,4.24,14,moderate,0
L01938,H00778,San Francisco,entire_home,220.7,4.65,4.03,4.82,19,moderate,1
L01939,H01213,San Francisco,entire_home,99.49,4.3,4.66,4.9,6,flexible,0
L01940,H00214,Miami,entire_home,134.12,4.49,4.52,5.0,11,strict,0
L01941,H01443,San Francisco,entire_home,80.47,4.68,4.39,4.55,9,flexible,1
L01942,H00039,Austin,entire_home,155.11,4.48,4.7,4.14,8,moderate,0
L01943,H01094,Boston,entire_home,181.83,4.88,4.57,4.21,8,moderate,1
L01944,H01242,Seattle,entire_home,356.75,4.4,4.65,4.33,13,flexible,1
L01945,H00364,New York,entire_home,169.87,4.72,4.69,4.67,26,moderate,1
L01946,H01208,Boston,private_room,186.29,4.6,4.29,4.12,11,moderate,1
L01947,H00143,Austin,entire_home,176.71,4.34,5.0,4.65,9,strict,1
L01948,H01418,Nashville,private_room,132.12,4.79,5.0,4.06,19,moderate,1
L01949,H00693,New York,entire_home,171.23,4.36,4.48,4.37,15,flexible,0
L01950,H01406,Austin,entire_home,359.33,4.72,4.67,4.14,5,strict,1
L01951,H00927,Miami,entire_home,138.19,4.79,4.23,4.25,12,strict,1
L01952,H00727,Los Angeles,entire_home,96.26,4.8,4.05,4.88,7,moderate,1
L01953,H00968,Nashville,entire_home,207.0,4.55,4.7,3.94,9,moderate,0
L01954,H00701,Boston,hotel_room,95.11,4.18,5.0,4.71,26,strict,0
L01955,H00355,Nashville,entire_home,244.35,4.65,4.4,4.52,10,flexible,0
L01956,H01286,Seattle,entire_home,91.12,5.0,4.6,4.47,13,moderate,1
L01957,H00859,Boston,private_room,356.55,5.0,4.19,4.68,30,flexible,1
L01958,H01339,Boston,entire_home,184.65,4.32,3.96,4.45,21,moderate,1
L01959,H01494,Chicago,hotel_room,129.89,4.63,4.33,4.09,19,flexible,1
L01960,H00806,Los Angeles,private_room,209.92,4.3,4.48,5.0,21,moderate,1
L01961,H01100,Chicago,entire_home,204.27,5.0,4.84,4.12,10,flexible,1
L01962,H01492,Seattle,private_room,200.24,4.77,4.07,4.92,10,strict,1
L01963,H01147,Boston,entire_home,163.33,4.61,4.14,4.04,3,flexible,1
L01964,H01147,Nashville,entire_home,144.94,4.74,4.14,5.0,3,moderate,1
L01965,H00716,Los Angeles,entire_home,304.62,3.96,4.96,4.03,28,strict,0
L01966,H01187,Denver,entire_home,145.86,4.42,5.0,4.26,9,moderate,1
L01967,H00523,San Francisco,private_room,135.46,4.64,5.0,3.82,9,strict,0
L01968,H01351,Nashville,private_room,198.5,4.28,4.96,4.24,8,moderate,0
L01969,H00495,San Francisco,entire_home,188.06,4.44,4.6,4.56,6,moderate,1
L01970,H01130,Nashville,entire_home,100.2,4.69,4.49,4.33,17,flexible,0
L01971,H01379,Austin,entire_home,335.04,4.72,4.75,4.92,23,flexible,1
L01972,H00564,Nashville,entire_home,89.98,4.47,4.44,4.46,7,moderate,0
L01973,H01212,Seattle,entire_home,88.92,4.54,5.0,4.6,12,strict,1
L01974,H01145,Seattle,private_room,365.58,4.27,4.7,4.46,18,moderate,1
L01975,H00235,Denver,entire_home,159.13,4.35,4.4,4.21,8,flexible,0
L01976,H00022,Nashville,entire_home,181.44,4.78,4.29,5.0,24,flexible,0
L01977,H00741,Denver,entire_home,126.75,4.23,4.56,4.58,16,moderate,1
L01978,H00284,Nashville,entire_home,143.61,4.86,4.45,4.42,3,flexible,0
L01979,H01457,Los Angeles,hotel_room,269.39,4.86,4.74,4.01,6,moderate,0
L01980,H00663,Chicago,private_room,215.16,4.7,4.6,4.71,18,strict,1
L01981,H01173,New York,private_room,208.26,4.72,4.54,4.38,9,strict,1
L01982,H00847,Los Angeles,entire_home,95.99,4.16,5.0,4.64,15,flexible,1
L01983,H00192,Seattle,private_room,150.14,4.73,4.79,4.45,6,moderate,1
L01984,H00882,Chicago,private_room,223.83,4.23,4.7,4.86,0,moderate,1
L01985,H00925,Boston,entire_home,68.25,4.02,4.28,5.0,22,flexible,0
L01986,H00035,New York,entire_home,110.02,4.65,3.87,4.35,4,flexible,0
L01987,H00745,San Francisco,entire_home,231.78,5.0,5.0,4.55,18,flexible,0
L01988,H00383,Austin,private_room,99.76,4.34,4.42,4.04,19,strict,0
L01989,H00422,New York,entire_home,123.58,4.7,4.05,4.24,9,strict,0
L01990,H01061,Chicago,entire_home,261.78,4.69,4.45,4.25,14,flexible,1
L01991,H00159,Nashville,private_room,204.64,4.58,4.69,4.4,6,strict,0
L01992,H00697,San Francisco,entire_home,229.56,4.1,4.67,4.07,9,moderate,1
L01993,H00927,Denver,entire_home,202.57,4.62,4.02,4.35,29,moderate,1
L01994,H00764,Miami,entire_home,204.12,5.0,3.35,4.32,11,moderate,1
L01995,H00843,Boston,entire_home,169.88,4.85,4.96,5.0,14,moderate,1
L01996,H00265,Los Angeles,private_room,92.27,3.99,5.0,4.22,1,moderate,0
L01997,H00056,Austin,entire_home,137.9,4.89,4.99,5.0,15,moderate,1
L01998,H01227,Denver,entire_home,147.34,4.54,4.46,4.17,15,flexible,1
L01999,H00844,Austin,entire_home,81.89,4.94,4.14,4.54,9,moderate,1
L02000,H00078,San Francisco,private_room,127.65,4.11,4.76,4.52,10,flexible,1
L02001,H00763,Miami,private_room,138.94,4.37,4.55,4.87,10,strict,1
L02002,H00381,New York,entire_home,312.13,4.57,4.68,4.82,15,moderate,1
L02003,H00029,Nashville,hotel_room,72.4,4.93,4.53,5.0,28,moderate,1
L02004,H00820,Los Angeles,private_room,170.96,4.5,4.2,4.53,13,moderate,1
L02005,H01266,San Francisco,entire_home,192.63,4.39,4.67,4.8,13,strict,0
L02006,H00810,Chicago,entire_home,226.45,4.51,4.53,4.21,12,moderate,0
L02007,H01152,Chicago,private_room,266.36,5.0,4.25,4.22,15,strict,1
L02008,H00593,Chicago,private_room,95.51,4.25,4.45,4.71,13,flexible,1
L02009,H01318,Nashville,entire_home,134.21,4.42,4.63,4.63,25,flexible,1
L02010,H00177,New York,hotel_room,219.39,4.25,4.31,4.94,14,flexible,1
L02011,H00392,Miami,private_room,138.63,4.71,5.0,4.43,17,moderate,0
L02012,H00432,Miami,entire_home,176.05,4.25,4.05,4.49,18,strict,1
L02013,H00643,Los Angeles,entire_home,275.51,4.59,3.79,4.03,12,flexible,1
L02014,H01399,Denver,entire_home,250.68,4.31,4.64,4.9,15,moderate,1
L02015,H00218,Chicago,entire_home,208.01,4.67,4.1,4.42,39,strict,0
L02016,H00023,New York,entire_home,283.55,4.61,4.66,3.85,11,moderate,0
L02017,H00579,New York,entire_home,115.57,4.81,4.8,5.0,27,moderate,0
L02018,H01467,Austin,entire_home,147.86,4.7,4.3,4.89,9,strict,0
L02019,H00253,Boston,entire_home,168.78,4.91,4.89,4.42,10,moderate,0
L02020,H01342,San Francisco,private_room,109.08,5.0,4.09,4.48,17,strict,1
L02021,H00732,Miami,private_room,292.15,5.0,4.7,5.0,9,flexible,1
L02022,H00864,Boston,private_room,214.24,4.68,3.6,4.85,21,flexible,0
L02023,H01474,Boston,private_room,199.95,4.63,4.44,4.52,14,flexible,1
L02024,H00658,Denver,entire_home,88.33,4.45,4.47,4.29,15,strict,0
L02025,H00148,New York,entire_home,98.25,4.47,4.59,4.79,1,moderate,1
L02026,H00423,Denver,entire_home,100.75,4.64,4.58,4.49,16,moderate,0
L02027,H01300,Austin,hotel_room,54.53,4.28,5.0,4.43,4,strict,1
L02028,H01363,New York,entire_home,173.41,4.74,5.0,4.42,25,strict,1
L02029,H00767,Boston,entire_home,55.98,4.0,4.07,5.0,14,moderate,1
L02030,H01334,Miami,entire_home,147.59,4.6,4.65,4.73,4,moderate,1
L02031,H01445,Nashville,entire_home,308.4,4.31,4.27,4.05,8,moderate,0
L02032,H00049,Austin,entire_home,178.7,4.44,5.0,4.18,21,flexible,0
L02033,H00606,New York,private_room,120.72,4.72,4.66,4.73,7,moderate,1
L02034,H00031,Boston,entire_home,151.59,4.23,4.45,3.94,7,moderate,0
L02035,H01064,Boston,entire_home,248.29,4.35,5.0,4.59,3,flexible,1
L02036,H00883,Denver,hotel_room,184.41,4.2,4.88,4.13,8,flexible,1
L02037,H01321,Miami,private_room,107.68,4.94,4.41,4.21,15,flexible,0
L02038,H00958,Los Angeles,entire_home,168.71,3.96,4.44,4.51,8,strict,1
L02039,H01099,Austin,private_room,159.71,4.41,4.79,4.35,10,moderate,0
L02040,H01477,Los Angeles,entire_home,92.35,4.8,4.46,3.83,11,flexible,1
L02041,H00909,New York,private_room,260.84,4.89,4.12,4.39,23,moderate,1
L02042,H00597,San Francisco,entire_home,51.81,4.9,4.36,4.68,22,strict,1
L02043,H00478,Chicago,private_room,167.31,4.77,4.62,4.59,18,moderate,1
L02044,H00615,Miami,entire_home,149.43,4.29,4.61,4.92,3,flexible,1
L02045,H00942,Miami,private_room,118.59,4.6,3.95,4.07,16,flexible,1
L02046,H01449,San Francisco,entire_home,109.67,4.02,4.38,4.65,15,moderate,0
L02047,H00667,New York,private_room,472.71,4.33,4.22,4.41,1,flexible,1
L02048,H00964,New York,entire_home,121.57,4.22,5.0,4.38,23,flexible,0
L02049,H00435,Miami,hotel_room,134.18,4.38,4.53,4.59,13,strict,1
L02050,H00090,Chicago,entire_home,182.84,4.51,4.67,4.26,3,moderate,1
L02051,H00988,New York,entire_home,132.1,4.18,4.23,4.22,7,flexible,1
L02052,H00183,Chicago,entire_home,115.42,4.96,4.75,4.19,4,strict,1
L02053,H00985,Chicago,entire_home,116.26,4.17,4.26,4.47,6,flexible,1
L02054,H00007,Seattle,private_room,139.71,4.64,4.47,4.47,2,moderate,1
L02055,H01226,Boston,entire_home,262.36,4.04,4.11,4.32,3,flexible,0
L02056,H01282,New York,entire_home,168.12,4.6,4.62,4.77,11,strict,0
L02057,H01408,San Francisco,entire_home,332.57,4.16,3.58,4.4,15,strict,0
L02058,H01024,San Francisco,private_room,278.04,4.93,5.0,5.0,22,strict,0
L02059,H00339,New York,entire_home,270.34,4.53,4.82,4.97,6,moderate,1
L02060,H00809,Seattle,entire_home,186.73,4.39,4.4,3.65,12,moderate,1
L02061,H00689,Nashville,entire_home,179.37,4.7,4.95,4.11,17,flexible,0
L02062,H00591,Seattle,entire_home,222.7,4.5,4.73,4.31,7,moderate,0
L02063,H00434,Boston,entire_home,251.66,4.73,4.27,4.94,12,flexible,1
L02064,H00815,Boston,private_room,93.38,4.83,4.36,3.44,6,flexible,0
L02065,H00294,Los Angeles,private_room,207.72,4.49,4.0,3.88,21,flexible,0
L02066,H00837,San Francisco,entire_home,137.74,4.53,4.41,4.67,22,moderate,1
L02067,H00932,Nashville,entire_home,150.02,4.18,4.32,4.83,3,flexible,1
L02068,H01256,New York,entire_home,187.77,4.84,4.35,4.19,7,flexible,0
L02069,H01099,Chicago,entire_home,77.83,4.58,4.22,4.41,6,flexible,0
L02070,H00585,Nashville,entire_home,335.38,4.74,4.58,4.3,15,strict,1
L02071,H01014,Los Angeles,private_room,139.33,4.43,4.3,5.0,9,strict,0
L02072,H00486,Nashville,entire_home,126.39,4.01,4.14,4.98,20,flexible,1
L02073,H00376,New York,entire_home,210.13,4.31,4.63,3.88,36,strict,0
L02074,H00078,Denver,private_room,196.71,3.85,4.58,4.27,13,strict,1
L02075,H01406,San Francisco,private_room,96.73,4.47,3.97,4.3,9,moderate,0
L02076,H00193,Los Angeles,entire_home,331.42,4.9,4.49,4.69,9,flexible,1
L02077,H01201,Boston,private_room,98.16,4.22,4.73,5.0,7,flexible,0
L02078,H00343,Chicago,entire_home,150.42,5.0,4.11,4.33,13,moderate,1
L02079,H01138,Seattle,private_room,77.38,4.25,4.45,4.72,4,moderate,1
L02080,H01118,Nashville,entire_home,435.81,4.01,4.01,4.05,6,strict,1
L02081,H00966,Denver,private_room,210.96,4.19,5.0,4.46,11,flexible,1
L02082,H01049,Austin,entire_home,136.37,4.73,4.93,4.75,18,moderate,0
L02083,H00252,Miami,entire_home,157.7,4.48,4.19,4.53,15,moderate,1
L02084,H00149,Los Angeles,entire_home,99.14,4.76,4.7,4.61,14,moderate,1
L02085,H00449,New York,hotel_room,245.41,4.91,4.4,5.0,10,moderate,1
L02086,H00399,Austin,entire_home,81.14,4.24,4.49,5.0,25,flexible,1
L02087,H01304,Seattle,private_room,220.93,4.71,4.88,4.62,5,moderate,1
L02088,H01272,Miami,entire_home,105.69,4.12,4.85,4.93,25,moderate,1
L02089,H00342,Miami,entire_home,306.58,4.26,4.33,5.0,10,moderate,0
L02090,H01293,Nashville,entire_home,120.87,4.69,4.19,5.0,18,flexible,1
L02091,H00807,Boston,entire_home,170.68,4.83,4.84,4.24,12,flexible,1
L02092,H01288,Chicago,hotel_room,342.62,4.41,4.28,3.54,14,flexible,0
L02093,H00039,Los Angeles,entire_home,198.9,4.66,5.0,4.7,6,flexible,0
L02094,H01374,Nashville,entire_home,212.35,4.43,5.0,4.91,15,moderate,0
L02095,H01393,San Francisco,entire_home,161.21,5.0,4.59,4.48,9,flexible,1
L02096,H00377,New York,entire_home,135.91,4.58,4.28,4.54,16,moderate,1
L02097,H00556,Seattle,entire_home,187.93,4.55,3.66,4.71,13,moderate,1
L02098,H01024,Chicago,entire_home,171.53,4.26,4.34,4.3,15,strict,0
L02099,H00980,Miami,entire_home,214.05,4.51,3.98,4.0,5,strict,1
L02100,H00412,New York,entire_home,311.6,4.65,4.43,3.75,14,strict,0
L02101,H00200,New York,private_room,147.11,4.48,4.75,3.85,26,moderate,1
L02102,H00697,Chicago,entire_home,129.96,4.37,4.49,4.35,7,strict,0
L02103,H01042,Denver,entire_home,112.16,4.74,4.6,4.47,15,flexible,1
L02104,H00482,Boston,private_room,183.38,4.4,4.32,4.3,8,flexible,1
L02105,H00631,Miami,entire_home,244.86,4.83,4.11,3.97,13,flexible,1
L02106,H01229,Denver,entire_home,140.17,4.36,4.92,4.33,9,strict,0
L02107,H00203,Boston,entire_home,197.42,4.36,4.17,4.34,17,flexible,1
L02108,H00635,Miami,private_room,130.46,4.79,3.99,4.79,17,flexible,1
L02109,H00437,Nashville,entire_home,203.61,4.74,4.59,4.56,10,strict,0
L02110,H00056,Boston,private_room,121.26,4.98,4.15,4.41,9,moderate,0
L02111,H01206,Chicago,entire_home,202.89,4.28,4.6,4.44,21,flexible,1
L02112,H01478,Chicago,hotel_room,141.97,4.58,4.64,4.04,8,flexible,0
L02113,H01284,Boston,entire_home,63.25,4.82,4.7,4.55,11,moderate,0
L02114,H00738,Seattle,entire_home,179.65,4.94,4.36,4.78,2,flexible,1
L02115,H00984,Seattle,hotel_room,193.34,4.85,4.45,4.51,6,moderate,1
L02116,H00093,Seattle,entire_home,135.4,4.52,4.26,4.16,11,strict,1
L02117,H00937,Nashville,entire_home,75.06,4.7,4.77,4.75,21,flexible,1
L02118,H00101,New York,private_room,206.53,4.14,4.34,4.66,17,flexible,0
L02119,H01179,New York,entire_home,151.63,5.0,3.94,4.76,5,flexible,1
L02120,H00172,Miami,entire_home,153.66,4.66,4.36,4.51,17,flexible,1
L02121,H00606,Los Angeles,private_room,173.75,4.5,4.53,4.66,15,strict,0
L02122,H00463,San Francisco,hotel_room,250.63,4.78,4.32,4.46,24,flexible,1
L02123,H00215,Los Angeles,entire_home,103.84,4.54,4.28,4.59,2,flexible,0
L02124,H00213,Austin,private_room,105.08,5.0,4.66,4.31,10,moderate,0
L02125,H00185,Denver,entire_home,231.97,5.0,4.73,4.46,29,flexible,0
L02126,H00780,Nashville,private_room,312.77,4.37,3.94,4.41,26,flexible,1
L02127,H01288,Denver,private_room,259.83,4.59,4.93,4.69,4,moderate,1
L02128,H01351,Seattle,private_room,150.97,4.54,4.28,4.34,13,flexible,0
L02129,H00470,Chicago,private_room,121.73,3.99,4.53,4.79,15,flexible,1
L02130,H00048,Seattle,entire_home,285.94,4.75,4.64,4.03,6,moderate,1
L02131,H01161,Miami,entire_home,295.61,4.56,4.77,3.67,10,flexible,1
L02132,H01128,Denver,private_room,136.57,4.77,4.23,4.03,17,moderate,1
L02133,H00631,Seattle,entire_home,247.73,4.16,4.52,4.41,12,moderate,1
L02134,H00028,Austin,entire_home,270.34,4.94,4.3,4.77,17,flexible,1
L02135,H01328,Los Angeles,entire_home,95.27,4.56,4.34,4.16,16,moderate,1
L02136,H00178,New York,entire_home,96.98,4.07,4.6,4.0,17,flexible,1
L02137,H00839,San Francisco,entire_home,161.18,4.12,4.18,4.17,18,strict,1
L02138,H01008,Boston,private_room,80.94,4.54,4.69,4.71,7,flexible,1
L02139,H00817,Austin,entire_home,128.67,4.4,4.34,4.34,6,strict,1
L02140,H01478,Nashville,entire_home,164.92,4.28,4.47,4.4,9,flexible,1
L02141,H00872,New York,entire_home,146.66,4.65,4.47,4.78,8,moderate,1
L02142,H01240,Austin,entire_home,73.08,4.68,4.24,4.32,8,flexible,1
L02143,H01032,Chicago,entire_home,214.19,4.62,4.57,4.79,6,flexible,1
L02144,H00554,New York,entire_home,133.26,4.15,5.0,4.42,21,moderate,0
L02145,H00677,San Francisco,hotel_room,73.25,4.52,5.0,4.17,10,moderate,1
L02146,H01370,Denver,entire_home,192.84,4.6,4.27,4.7,10,flexible,0
L02147,H00699,Denver,entire_home,170.83,4.17,3.7,4.66,13,flexible,0
L02148,H00841,New York,entire_home,229.93,4.69,3.81,4.58,21,strict,1
L02149,H00239,San Francisco,entire_home,161.21,4.62,3.76,5.0,5,moderate,0
L02150,H00921,Nashville,private_room,169.4,4.04,4.24,4.75,13,flexible,1
L02151,H00765,Boston,entire_home,188.98,4.28,4.31,4.05,5,flexible,1
L02152,H00474,Seattle,entire_home,120.6,4.53,4.23,4.53,8,flexible,1
L02153,H01109,Austin,entire_home,171.13,4.77,3.69,4.7,6,flexible,1
L02154,H00183,Seattle,entire_home,236.29,3.72,4.39,4.56,7,moderate,0
L02155,H00752,Austin,hotel_room,280.01,4.88,4.85,4.18,2,moderate,1
L02156,H01427,Los Angeles,private_room,372.94,4.44,5.0,4.17,6,moderate,1
L02157,H00217,San Francisco,entire_home,221.3,4.89,4.67,4.02,22,moderate,0
L02158,H01316,Nashville,entire_home,101.18,3.8,4.44,4.56,10,flexible,0
L02159,H00419,Los Angeles,entire_home,224.44,4.26,4.03,4.26,6,moderate,1
L02160,H00204,Denver,entire_home,151.23,4.73,4.73,4.17,6,moderate,0
L02161,H00714,Miami,entire_home,319.23,4.87,3.79,4.28,9,moderate,0
L02162,H00375,Austin,entire_home,104.74,4.95,4.17,4.12,35,moderate,1
L02163,H00820,Miami,entire_home,296.74,4.82,4.03,4.56,8,moderate,0
L02164,H00194,Miami,entire_home,335.86,4.54,4.67,4.43,10,flexible,0
L02165,H00363,Seattle,entire_home,207.68,4.72,4.7,4.65,21,flexible,0
L02166,H00546,Seattle,private_room,333.17,4.95,4.2,4.25,12,moderate,0
L02167,H00384,Los Angeles,entire_home,297.08,4.88,4.43,4.5,9,moderate,1
L02168,H00960,New York,hotel_room,165.91,4.42,4.85,4.51,10,strict,0
L02169,H00992,Seattle,entire_home,88.94,4.77,4.18,4.6,3,strict,0
L02170,H00025,New York,private_room,114.15,4.55,4.23,4.48,15,flexible,1
L02171,H00623,Seattle,entire_home,87.33,4.97,4.9,4.05,10,flexible,0
L02172,H01474,Nashville,entire_home,236.44,4.4,4.5,4.63,9,moderate,1
L02173,H01367,Seattle,entire_home,120.7,4.77,4.75,4.69,7,flexible,0
L02174,H00610,New York,entire_home,136.08,4.86,4.53,4.48,11,moderate,1
L02175,H00188,Chicago,entire_home,205.48,4.28,4.87,4.34,3,moderate,0
L02176,H00359,Austin,entire_home,199.68,4.4,4.61,4.9,6,flexible,1
L02177,H01402,Seattle,entire_home,131.62,5.0,4.3,4.63,8,flexible,0
L02178,H00172,Boston,private_room,205.14,4.76,4.53,4.6,13,strict,1
L02179,H00591,New York,entire_home,354.02,4.99,4.9,4.51,22,flexible,0
L02180,H00750,Los Angeles,hotel_room,263.46,4.38,4.37,4.29,14,flexible,1
L02181,H00617,Los Angeles,entire_home,155.55,4.3,4.85,4.7,11,flexible,0
L02182,H01392,San Francisco,private_room,244.22,4.61,4.4,4.32,7,flexible,0
L02183,H00098,Seattle,entire_home,90.44,4.4,4.34,4.67,7,moderate,1
L02184,H01101,Nashville,private_room,147.99,3.81,4.78,4.03,19,strict,1
L02185,H00928,San Francisco,entire_home,150.99,4.95,4.21,4.71,20,moderate,0
L02186,H01209,Austin,private_room,203.71,5.0,4.99,4.5,6,strict,1
L02187,H00392,San Francisco,entire_home,78.78,4.96,4.89,4.56,12,strict,0
L02188,H00121,San Francisco,private_room,221.01,5.0,4.1,4.94,12,flexible,0
L02189,H00713,New York,entire_home,69.57,4.75,4.82,4.42,25,moderate,1
L02190,H00190,San Francisco,private_room,592.56,4.47,4.81,4.47,7,moderate,0
L02191,H00436,Chicago,private_room,81.02,5.0,4.46,4.36,24,moderate,0
L02192,H00153,Nashville,entire_home,143.27,5.0,4.55,4.83,9,strict,1
L02193,H00921,Nashville,entire_home,410.97,4.79,3.99,4.16,29,flexible,1
L02194,H00911,Denver,entire_home,246.67,3.79,4.89,4.37,11,flexible,0
L02195,H00294,Chicago,entire_home,346.01,4.61,4.24,4.69,14,moderate,1
L02196,H01053,Los Angeles,entire_home,180.45,4.46,3.79,4.91,16,moderate,1
L02197,H01126,Chicago,entire_home,338.56,4.66,4.3,4.64,4,moderate,1
L02198,H00064,New York,hotel_room,263.07,4.31,4.19,4.3,10,moderate,1
L02199,H00374,New York,hotel_room,245.96,4.67,4.57,4.37,22,strict,1
L02200,H00230,Los Angeles,entire_home,131.31,4.32,5.0,4.41,9,strict,0
L02201,H00641,Austin,private_room,185.66,4.78,4.61,4.61,15,moderate,1
L02202,H00022,Nashville,private_room,143.75,4.24,4.77,4.15,6,strict,0
L02203,H00289,San Francisco,hotel_room,191.32,4.64,5.0,4.35,19,flexible,1
L02204,H01344,Seattle,entire_home,75.98,4.63,4.41,4.38,15,moderate,1
L02205,H00041,San Francisco,private_room,234.08,4.64,3.78,4.9,13,moderate,1
L02206,H01193,Chicago,private_room,251.59,4.44,4.17,4.76,21,strict,1
L02207,H01446,San Francisco,private_room,178.31,4.4,4.61,4.26,8,flexible,1
L02208,H00991,New York,entire_home,180.42,4.93,4.17,4.61,9,flexible,1
L02209,H00201,New York,entire_home,186.81,4.58,4.79,4.71,2,flexible,0
L02210,H00533,Seattle,private_room,166.5,4.43,4.09,3.85,13,flexible,0
L02211,H01495,Los Angeles,private_room,302.46,4.45,4.09,4.22,18,flexible,0
L02212,H01058,Denver,entire_home,156.96,4.72,4.03,5.0,19,moderate,0
L02213,H00734,San Francisco,entire_home,268.33,4.34,5.0,4.7,19,flexible,0
L02214,H00043,Denver,entire_home,178.35,4.46,4.43,5.0,10,strict,1
L02215,H00815,San Francisco,entire_home,154.26,4.39,4.38,4.6,23,flexible,1
