ticket_id,booking_id,issue_category,contact_channel,priority_initial,guest_id,host_id,listing_id,nights,days_until_checkin_at_ticket,total_booking_value,booking_status,cancelled_by,guest_account_age_days,guest_past_bookings_count,guest_past_support_tickets_12m,guest_past_refund_requests_12m,guest_lifetime_booking_value,guest_id_verified,host_superhost,host_response_rate,host_cancellation_rate_12m,host_avg_response_time_minutes,host_past_guest_complaints_12m,host_avg_rating,market,property_type,nightly_price,listing_review_score,listing_cleanliness_score,listing_accuracy_score,listing_review_count,cancellation_policy,instant_book_enabled,same_week_checkin_flag,strict_policy_flag,host_cancelled_booking_flag,high_value_booking_flag,sentiment_score,urgency_score,time_to_first_agent_response_minutes,message_count_first_30min,senior_agent_routing,rebooking_coupon_offered,repeat_contact_probability,repeat_contact_7d,escalation_probability,escalated,resolution_hours,csat_score,poor_csat,long_resolution
T005347,B005347,checkin_problem,self_serve,medium,G02247,H01020,L01166,4,27,608.17,active,none,1301,4,0,2,2945.23,0,0,0.884,0.095,143.0,2,4.99,Los Angeles,private_room,137.38,4.37,4.46,4.88,7,strict,0,0,1,0,0,0.087,0.165,37.5,2,0,0,0.222,0,0.113,0,11.38,5,0,0
T005348,B005348,refund_request,self_serve,low,G03112,H00395,L00331,7,1,472.12,completed,none,2693,6,0,0,3770.26,1,1,0.721,0.011,72.8,0,4.75,San Francisco,private_room,62.94,4.93,4.95,5.0,14,moderate,0,1,0,0,0,-1.0,0.699,31.6,6,0,0,0.715,0,0.255,0,8.27,4,0,0
T005349,B005349,policy_question,email,medium,G00228,H00900,L00378,1,-1,117.35,completed,none,2932,5,1,3,2157.61,1,0,0.963,0.025,110.9,3,4.95,San Francisco,entire_home,118.46,4.98,3.99,4.07,12,moderate,0,1,0,0,0,-0.409,0.449,60.0,3,0,0,0.296,0,0.129,0,2.46,4,0,0
T005350,B005350,payment_problem,chat,low,G01008,H00318,L02884,4,27,1402.76,completed,none,1434,3,3,1,2574.98,1,1,0.618,0.12,65.0,1,4.25,Miami,entire_home,326.71,4.47,4.59,4.26,21,moderate,1,0,0,0,0,-0.068,0.356,218.2,1,0,0,0.436,1,0.395,0,3.19,4,0,0
T005351,B005351,checkin_problem,email,medium,G01204,H01492,L01214,2,7,419.12,active,none,475,7,3,0,4053.64,1,1,0.744,0.074,86.2,4,5.0,New York,private_room,183.23,4.68,5.0,4.37,19,flexible,0,1,0,0,0,-0.004,0.654,6.4,3,0,0,0.65,1,0.401,0,47.31,3,0,1
T005352,B005352,refund_request,phone,medium,G02320,H01175,L00628,4,28,1058.52,completed,none,1094,3,3,0,2250.06,1,1,0.946,0.076,52.9,1,4.49,San Francisco,private_room,239.36,4.68,4.66,4.8,7,strict,1,0,1,0,0,-0.239,0.583,31.3,2,0,0,0.476,0,0.175,0,7.12,4,0,0
T005353,B005353,policy_question,email,medium,G02339,H00653,L01383,3,39,481.31,completed,none,2775,9,1,0,1072.42,1,0,0.395,0.043,60.8,1,4.62,Boston,entire_home,157.29,4.41,4.18,4.46,7,moderate,1,0,0,0,0,-0.549,0.177,32.7,1,1,0,0.306,1,0.252,0,20.13,4,0,0
T005354,B005354,host_cancellation,email,high,G00663,H00909,L02540,9,26,950.8,completed,none,2396,6,1,0,4086.68,1,1,0.867,0.078,47.7,1,4.94,Denver,entire_home,106.27,4.63,4.55,5.0,7,flexible,0,0,0,0,0,-0.831,0.751,29.8,3,1,1,0.55,1,0.354,1,18.18,3,0,0
T005355,B005355,payment_problem,phone,medium,G00920,H01246,L01844,3,42,492.16,completed,none,1532,2,2,2,1794.5,1,0,0.968,0.082,90.7,2,4.5,San Francisco,entire_home,155.85,4.44,4.38,4.47,4,moderate,1,0,0,0,0,-0.623,0.358,14.0,4,0,1,0.387,0,0.151,1,28.0,4,0,1
T005356,B005356,listing_not_as_described,chat,medium,G02502,H00296,L00359,5,20,1606.93,completed,none,1796,4,1,1,2448.83,1,0,0.795,0.195,265.7,3,4.58,Chicago,entire_home,283.12,4.36,4.96,4.21,15,strict,1,0,1,0,1,-0.508,0.435,45.9,3,1,0,0.495,1,0.33,0,0.55,4,0,0
T005357,B005357,host_cancellation,chat,medium,G01506,H00172,L01260,7,44,1914.0,cancelled,guest,16,3,2,1,3024.92,1,0,0.897,0.05,132.9,1,4.33,Denver,entire_home,220.69,4.4,4.45,5.0,8,moderate,0,0,0,0,1,-0.347,0.627,29.1,2,1,0,0.352,0,0.142,0,5.08,4,0,0
T005358,B005358,policy_question,self_serve,medium,G01530,H01103,L00859,6,7,1206.46,completed,none,272,4,3,0,2627.35,1,0,0.902,0.072,180.9,4,4.59,New York,entire_home,159.38,4.29,4.5,4.45,9,flexible,1,1,0,0,0,0.761,0.728,23.0,3,1,0,0.46,1,0.314,0,23.01,4,0,0
T005359,B005359,checkin_problem,chat,low,G01650,H00101,L00532,1,33,156.64,cancelled,host,1773,6,3,0,3223.35,1,0,0.755,0.062,20.7,0,4.43,San Francisco,private_room,132.04,4.95,4.24,4.11,8,flexible,0,0,0,1,0,0.173,0.275,32.0,1,0,0,0.258,1,0.234,0,15.92,4,0,0
T005360,B005360,safety_issue,self_serve,low,G02181,H01354,L01924,1,16,79.8,completed,none,2391,4,1,0,4266.72,1,0,0.745,0.034,82.8,2,4.82,New York,entire_home,63.56,4.84,4.7,4.81,15,flexible,0,0,0,0,0,-0.707,0.562,10.9,4,1,0,0.677,1,0.742,0,28.53,4,0,1
T005361,B005361,refund_request,chat,medium,G01877,H01192,L01502,4,17,642.42,completed,none,1329,6,1,0,2425.79,1,1,0.833,0.124,144.5,2,4.75,San Francisco,private_room,134.72,4.19,4.64,4.57,10,moderate,1,0,0,0,0,-0.214,0.402,33.7,2,0,1,0.237,0,0.117,0,4.97,5,0,0
T005362,B005362,payment_problem,email,high,G03949,H01312,L02721,1,32,169.54,completed,none,2060,5,0,1,1454.59,1,1,0.811,0.025,57.2,2,4.55,New York,entire_home,135.97,4.73,4.41,4.31,15,strict,1,0,1,0,0,0.353,0.244,43.6,1,0,0,0.212,0,0.111,0,6.25,5,0,0
T005363,B005363,payment_problem,chat,medium,G03333,H01235,L00807,5,39,1265.5,completed,none,2262,7,0,0,2361.94,1,0,0.73,0.079,150.4,2,4.52,Nashville,private_room,226.36,5.0,4.75,4.11,14,moderate,1,0,0,0,0,-0.404,0.39,33.8,1,1,0,0.207,1,0.217,1,33.18,3,0,1
T005364,B005364,refund_request,email,high,G02115,H00877,L01138,4,42,513.02,completed,none,2849,1,1,1,2826.54,1,0,0.899,0.065,269.8,4,4.98,New York,hotel_room,117.35,4.56,4.61,4.23,3,strict,1,0,1,0,0,0.098,0.383,12.4,2,0,0,0.275,1,0.24,0,12.17,4,0,0
T005365,B005365,checkin_problem,email,low,G01074,H00109,L00954,9,19,1897.39,completed,none,2053,6,0,0,2598.86,0,0,0.704,0.064,327.5,1,4.27,Nashville,entire_home,183.43,4.45,5.0,4.42,16,moderate,1,0,0,0,1,0.123,0.409,48.5,1,0,1,0.305,1,0.252,0,9.76,4,0,0
T005366,B005366,safety_issue,chat,low,G00458,H00662,L01832,9,0,2430.84,completed,none,1082,3,0,1,2203.88,1,0,0.734,0.143,93.3,2,5.0,Los Angeles,entire_home,243.48,4.32,4.11,4.3,27,moderate,1,1,0,0,1,-0.697,0.833,48.5,3,1,0,0.825,0,0.634,0,2.09,4,0,0
T005367,B005367,refund_request,phone,medium,G00017,H00066,L01544,6,11,1628.49,completed,none,2854,4,0,0,3254.79,1,0,0.763,0.171,330.8,1,4.74,Boston,hotel_room,236.75,4.47,4.01,3.92,4,moderate,1,0,0,0,1,-0.186,0.56,29.6,2,0,0,0.317,0,0.134,0,15.08,5,0,0
T005368,B005368,listing_not_as_described,chat,low,G00872,H01246,L02924,5,-2,1110.94,completed,none,2394,9,1,0,769.37,1,0,0.968,0.082,90.7,2,4.5,Nashville,hotel_room,187.53,4.4,4.51,4.14,13,flexible,1,1,0,0,0,-0.231,0.51,78.2,4,0,0,0.354,0,0.143,0,6.23,5,0,0
T005369,B005369,policy_question,chat,medium,G02668,H00767,L02338,9,41,2281.98,completed,none,2321,4,0,0,2499.65,1,0,0.52,0.149,245.7,3,4.85,Nashville,entire_home,200.44,4.1,4.14,4.97,11,flexible,1,0,0,0,1,-0.523,0.488,28.5,2,0,1,0.61,1,0.382,0,31.84,3,0,1
T005370,B005370,host_cancellation,self_serve,low,G03905,H00031,L00976,5,29,493.94,active,none,2097,7,1,0,2027.2,0,1,0.89,0.052,188.2,7,4.16,Miami,entire_home,83.57,4.5,5.0,4.41,6,flexible,0,0,0,0,0,-0.893,0.567,89.0,5,0,0,0.648,1,0.4,1,28.12,2,1,1
T005371,B005371,refund_request,phone,medium,G00780,H00781,L01354,5,0,994.7,completed,none,881,3,1,0,2950.95,1,0,0.556,0.071,124.6,1,4.62,Denver,entire_home,165.49,4.7,4.03,4.3,12,flexible,1,1,0,0,0,0.66,0.72,26.2,1,0,0,0.555,1,0.357,0,46.98,3,0,1
T005372,B005372,host_cancellation,email,low,G00105,H00241,L01930,5,19,591.33,completed,none,2641,8,3,0,1101.99,1,0,0.728,0.091,185.8,4,4.43,Seattle,entire_home,105.66,4.65,4.02,4.83,26,moderate,1,0,0,0,0,-0.392,0.562,48.2,3,1,0,0.592,1,0.374,0,17.82,3,0,0
T005373,B005373,policy_question,email,low,G02957,H00185,L02976,3,40,611.91,cancelled,guest,371,6,0,0,2980.88,1,1,0.954,0.048,46.5,1,4.57,San Francisco,entire_home,169.17,4.34,4.08,4.71,19,flexible,1,0,0,0,0,-0.208,0.196,7.6,1,0,0,0.15,0,0.1,0,24.75,4,0,1
T005374,B005374,refund_request,phone,low,G01101,H01337,L00964,4,21,791.37,completed,none,2152,2,0,0,3508.36,1,0,0.762,0.091,23.3,1,4.65,New York,entire_home,187.42,4.42,4.51,4.16,8,moderate,1,0,0,0,0,0.111,0.439,51.6,1,1,0,0.132,0,0.097,0,19.34,4,0,0
T005375,B005375,host_cancellation,chat,medium,G03117,H01378,L00959,8,22,631.65,completed,none,1458,6,1,0,2063.49,1,0,0.781,0.04,67.5,2,4.77,Austin,private_room,71.79,4.46,4.5,4.1,6,moderate,1,0,0,0,0,-0.295,0.47,15.0,2,0,1,0.3,1,0.25,0,10.43,4,0,0
T005376,B005376,listing_not_as_described,chat,low,G00377,H00658,L02992,6,32,547.56,active,none,2538,5,0,0,1043.53,1,0,0.818,0.066,48.9,1,4.6,Denver,entire_home,80.41,4.35,4.31,4.23,5,moderate,0,0,0,0,0,0.206,0.228,26.2,3,0,0,0.164,0,0.102,0,3.84,5,0,0
T005377,B005377,payment_problem,email,high,G03220,H01411,L00935,5,29,1488.49,completed,none,2662,7,0,0,1536.32,1,0,0.802,0.09,214.8,4,5.0,Seattle,private_room,252.65,4.04,4.9,5.0,8,strict,1,0,1,0,0,-0.045,0.304,10.9,1,0,0,0.263,0,0.122,0,9.88,5,0,0
T005378,B005378,policy_question,chat,low,G00009,H00459,L00237,5,7,496.9,completed,none,1483,10,0,0,607.54,1,0,0.822,0.073,148.2,0,4.79,Nashville,entire_home,100.72,4.97,4.48,4.08,6,moderate,1,1,0,0,0,-0.348,0.592,36.9,2,0,0,0.38,1,0.281,0,33.59,4,0,1
T005379,B005379,refund_request,phone,low,G03741,H01417,L01162,6,23,1121.2,completed,none,2159,5,3,2,4197.91,1,0,0.775,0.082,143.7,2,4.27,Nashville,private_room,149.66,4.52,4.59,4.44,15,flexible,0,0,0,0,0,-0.249,0.52,24.8,1,1,0,0.257,1,0.234,0,8.38,4,0,0
T005380,B005380,refund_request,phone,low,G02965,H00141,L01724,9,7,1172.87,completed,none,629,1,3,0,1954.53,1,0,0.977,0.063,29.5,1,4.42,Chicago,entire_home,117.21,5.0,4.76,4.13,8,strict,0,1,1,0,0,-0.568,0.674,16.2,5,1,0,0.706,0,0.252,0,0.45,5,0,0
T005381,B005381,policy_question,email,high,G02359,H00787,L02962,6,27,1132.38,active,none,633,9,1,0,3680.34,1,0,0.879,0.084,59.3,0,4.72,Los Angeles,entire_home,150.64,4.14,4.59,4.74,13,flexible,1,0,0,0,0,0.259,0.346,24.5,2,1,0,0.102,0,0.091,0,2.4,5,0,0
T005382,B005382,payment_problem,phone,low,G03486,H00618,L01822,6,31,1839.93,completed,none,2071,3,1,0,1166.02,1,0,0.82,0.035,168.8,0,4.56,New York,hotel_room,249.66,5.0,4.44,4.38,5,flexible,0,0,0,0,1,0.206,0.672,36.4,5,0,0,0.277,0,0.125,0,9.98,4,0,0
T005383,B005383,listing_not_as_described,phone,low,G02549,H00383,L00925,5,11,948.56,completed,none,465,5,1,0,853.24,0,0,0.898,0.116,186.0,1,4.72,Los Angeles,private_room,174.55,4.6,4.43,3.79,6,moderate,0,0,0,0,0,0.028,0.351,145.8,2,0,0,0.218,0,0.159,0,2.43,4,0,0
T005384,B005384,listing_not_as_described,phone,medium,G02223,H00778,L01938,5,12,1440.85,completed,none,2138,5,1,2,3508.55,0,1,0.79,0.068,119.3,3,4.66,San Francisco,entire_home,220.7,4.65,4.03,4.82,19,moderate,1,0,0,0,0,-0.417,0.449,81.2,5,0,0,0.223,1,0.222,1,17.04,3,0,0
T005385,B005385,checkin_problem,chat,medium,G00820,H00248,L01743,6,17,542.63,completed,none,1332,3,1,1,874.55,1,1,0.814,0.039,75.6,2,4.61,Seattle,entire_home,75.33,4.97,4.03,4.88,16,strict,0,0,1,0,0,-0.078,0.388,46.1,6,0,0,0.263,1,0.236,0,14.6,4,0,0
T005386,B005386,host_cancellation,chat,low,G03014,H01457,L00953,6,30,877.01,completed,none,884,3,0,1,1722.78,1,1,0.873,0.048,79.4,3,4.66,Chicago,entire_home,125.43,4.13,5.0,4.06,29,moderate,0,0,0,0,0,-0.432,0.577,16.5,5,1,1,0.249,1,0.231,1,22.02,3,0,0
T005387,B005387,listing_not_as_described,chat,low,G02255,H01492,L02920,7,19,2564.73,completed,none,1657,2,2,1,791.66,1,1,0.744,0.074,86.2,4,5.0,Chicago,private_room,311.65,4.65,4.93,4.37,19,moderate,0,0,0,0,1,-0.311,0.366,103.0,1,0,0,0.295,1,0.33,1,32.73,3,0,1
T005388,B005388,host_cancellation,chat,low,G02437,H00313,L02324,4,2,605.72,completed,none,793,0,2,1,2554.17,1,0,0.793,0.055,315.3,0,4.62,Miami,entire_home,133.22,4.77,4.69,4.5,15,moderate,1,1,0,0,0,-0.477,0.787,47.9,2,1,1,0.596,0,0.213,1,1.09,5,0,0
T005389,B005389,refund_request,chat,low,G02079,H00807,L02091,7,40,1317.12,completed,none,2475,3,0,0,4206.36,1,0,0.837,0.046,16.3,2,4.79,Boston,entire_home,170.68,4.83,4.84,4.24,12,flexible,1,0,0,0,0,0.316,0.214,135.0,3,1,0,0.054,0,0.12,0,9.26,5,0,0
T005390,B005390,checkin_problem,email,low,G00768,H00721,L00746,6,38,563.46,completed,none,2725,4,0,0,2867.26,1,0,0.952,0.016,151.0,0,4.6,San Francisco,entire_home,82.43,4.68,4.08,3.97,27,flexible,1,0,0,0,0,0.551,0.591,17.7,2,1,0,0.14,0,0.098,1,35.09,4,0,1
T005391,B005391,listing_not_as_described,phone,medium,G03867,H00764,L02820,5,20,1568.41,completed,none,1260,2,2,0,4584.08,1,1,0.719,0.027,149.6,2,4.39,Miami,entire_home,264.17,4.98,4.68,4.51,26,moderate,1,0,0,0,1,0.275,0.757,20.1,1,0,0,0.416,0,0.159,0,15.78,4,0,0
T005392,B005392,host_cancellation,email,low,G03703,H00311,L00286,3,15,859.37,active,none,1573,4,1,0,1880.5,1,0,0.829,0.052,168.6,2,4.86,Nashville,entire_home,269.54,4.61,4.68,5.0,25,moderate,1,0,0,0,0,-1.0,0.67,136.8,4,0,1,0.607,0,0.292,1,12.31,3,0,0
T005393,B005393,refund_request,phone,medium,G03680,H01313,L02607,3,35,402.39,completed,none,22,5,0,0,1823.48,1,1,0.863,0.13,350.4,2,4.6,Los Angeles,entire_home,111.43,4.48,4.31,3.99,22,moderate,1,0,0,0,0,0.45,0.252,13.5,2,1,0,0.097,0,0.091,0,2.53,5,0,0
T005394,B005394,listing_not_as_described,phone,low,G02776,H01043,L02585,5,9,1244.04,completed,none,1156,7,1,0,1726.46,1,1,0.839,0.05,134.8,3,4.35,Chicago,hotel_room,223.13,4.03,5.0,4.29,7,moderate,0,0,0,0,0,-0.581,0.46,31.7,4,0,0,0.407,1,0.292,0,27.78,4,0,1
T005395,B005395,checkin_problem,chat,medium,G01302,H00168,L00070,2,37,223.63,completed,none,823,7,1,1,1764.31,1,1,0.66,0.067,193.5,2,4.79,Seattle,entire_home,96.07,4.97,4.44,4.55,19,flexible,1,0,0,0,0,-0.192,0.356,84.8,2,1,0,0.188,0,0.107,0,6.24,5,0,0
T005396,B005396,refund_request,phone,medium,G01463,H01058,L02212,1,10,171.46,completed,none,1292,5,3,0,888.83,1,1,0.787,0.093,271.2,2,4.65,Denver,entire_home,156.96,4.72,4.03,5.0,19,moderate,0,0,0,0,0,-0.42,0.444,19.4,6,0,0,0.335,1,0.263,0,15.84,4,0,0
T005397,B005397,listing_not_as_described,email,low,G01632,H00763,L01895,3,2,299.67,completed,none,454,3,2,0,2201.27,1,0,0.688,0.009,40.5,2,5.0,San Francisco,entire_home,88.55,4.29,4.89,5.0,15,strict,1,1,1,0,0,-0.263,0.81,112.9,5,1,0,0.546,1,0.448,0,11.83,4,0,0
T005398,B005398,checkin_problem,chat,medium,G02465,H00072,L00278,8,33,3159.14,completed,none,846,2,0,0,2905.21,1,1,0.776,0.087,169.1,1,4.54,New York,entire_home,330.88,4.31,4.09,5.0,13,flexible,1,0,0,0,1,0.347,0.244,39.0,2,0,0,0.176,0,0.105,0,2.1,5,0,0
T005399,B005399,checkin_problem,chat,low,G00924,H00994,L00992,6,18,774.49,completed,none,1216,6,1,0,1491.88,1,1,0.915,0.022,25.2,0,4.63,Los Angeles,private_room,106.49,4.0,4.53,4.43,20,moderate,0,0,0,0,0,0.302,0.289,16.6,1,0,0,0.162,0,0.102,1,25.15,4,0,1
T005400,B005400,policy_question,chat,low,G03833,H00023,L02016,2,28,581.23,completed,none,929,6,1,1,1542.72,1,0,0.856,0.116,31.1,4,4.78,New York,entire_home,283.55,4.61,4.66,3.85,11,moderate,0,0,0,0,0,-0.249,0.242,23.8,1,0,0,0.188,1,0.21,0,23.0,4,0,0
T005401,B005401,policy_question,chat,low,G01993,H00046,L00241,8,13,1269.85,completed,none,1526,10,0,1,2811.94,1,0,0.88,0.014,276.2,2,4.83,Denver,entire_home,152.62,4.21,4.75,4.68,34,moderate,1,0,0,0,0,-0.386,0.262,100.8,1,0,0,0.152,0,0.142,0,6.19,5,0,0
T005402,B005402,host_cancellation,phone,high,G01477,H00892,L02355,9,36,1457.91,completed,none,2931,8,3,0,2634.73,1,0,0.721,0.11,348.4,1,4.85,Chicago,entire_home,158.23,4.21,4.59,5.0,2,flexible,0,0,0,0,0,-1.0,0.806,23.9,4,1,0,0.798,1,0.474,0,14.6,4,0,0
T005403,B005403,checkin_problem,phone,high,G00659,H01284,L02113,2,25,160.89,completed,none,1385,5,1,0,3908.37,1,0,0.863,0.013,105.4,2,5.0,Boston,entire_home,63.25,4.82,4.7,4.55,11,moderate,0,0,0,0,0,-0.247,0.277,13.7,2,1,0,0.055,0,0.084,0,3.85,5,0,0
T005404,B005404,safety_issue,phone,low,G00042,H00006,L02285,2,25,474.28,completed,none,647,3,1,0,1341.26,1,0,0.79,0.024,185.4,5,4.61,Boston,entire_home,181.0,4.8,4.87,5.0,21,strict,1,0,1,0,0,-0.62,0.863,16.9,3,0,0,0.837,1,0.798,1,39.86,3,0,1
T005405,B005405,payment_problem,self_serve,low,G03472,H00777,L02798,9,13,1992.49,completed,none,1682,2,0,0,1175.32,1,1,0.822,0.066,157.2,2,4.7,New York,entire_home,190.13,4.44,4.61,4.98,22,strict,1,0,1,0,1,-0.013,0.499,40.4,1,0,0,0.317,0,0.134,0,22.51,4,0,0
T005406,B005406,refund_request,email,low,G00915,H00947,L02339,7,4,1415.7,completed,none,1647,4,1,0,2677.4,1,1,0.945,0.043,149.2,0,4.6,Los Angeles,entire_home,173.38,4.94,4.36,4.93,10,flexible,1,1,0,0,0,0.088,0.485,126.0,1,0,1,0.28,0,0.177,0,8.44,5,0,0
T005407,B005407,refund_request,self_serve,medium,G02265,H00239,L02149,4,27,709.32,completed,none,50,4,2,0,4463.05,1,1,0.771,0.013,112.9,1,4.56,San Francisco,entire_home,161.21,4.62,3.76,5.0,5,moderate,0,0,0,0,0,0.393,0.195,23.9,5,0,0,0.138,0,0.098,0,11.9,5,0,0
T005408,B005408,refund_request,phone,low,G02038,H00999,L00507,4,8,1523.33,completed,none,2353,2,1,0,3504.66,1,0,0.807,0.057,24.6,4,4.62,Chicago,entire_home,338.29,4.51,3.98,4.69,5,moderate,0,0,0,0,0,-0.204,0.412,57.0,3,1,0,0.108,0,0.092,0,5.67,5,0,0
T005409,B005409,listing_not_as_described,chat,high,G01767,H00804,L00849,1,35,130.13,completed,none,989,5,2,0,5313.38,1,0,0.842,0.123,99.8,2,4.65,Seattle,entire_home,110.02,4.86,4.64,3.94,6,strict,1,0,1,0,0,-0.16,0.411,12.7,1,0,0,0.319,0,0.134,0,4.11,4,0,0
T005410,B005410,policy_question,email,low,G01777,H00498,L01928,8,3,1352.72,completed,none,934,5,1,0,4035.86,1,0,0.82,0.033,11.4,3,4.71,San Francisco,private_room,139.59,4.28,4.42,4.36,1,flexible,0,1,0,0,0,-0.1,0.436,105.6,2,0,0,0.296,0,0.181,0,2.63,5,0,0
T005411,B005411,policy_question,chat,low,G03575,H00661,L01377,8,29,1886.49,completed,none,1440,2,0,1,1328.03,1,0,0.841,0.022,52.2,1,4.41,Los Angeles,entire_home,204.23,4.68,4.36,4.32,8,flexible,1,0,0,0,1,0.002,0.427,16.9,6,0,1,0.196,1,0.213,0,5.47,5,0,0
T005412,B005412,policy_question,self_serve,medium,G01576,H00274,L00803,9,9,1809.65,completed,none,226,4,1,0,3593.01,1,0,0.721,0.034,119.8,1,4.62,San Francisco,entire_home,214.13,4.42,5.0,4.97,6,strict,1,0,1,0,1,-0.394,0.335,15.3,2,0,0,0.346,0,0.141,0,4.41,5,0,0
T005413,B005413,host_cancellation,email,medium,G00385,H00118,L00525,3,8,1000.53,completed,none,1891,7,0,1,2320.03,1,1,0.829,0.042,44.3,6,4.72,Los Angeles,entire_home,267.55,4.37,4.4,5.0,18,flexible,1,0,0,0,0,-0.195,0.482,47.9,4,0,1,0.306,1,0.252,0,10.71,2,1,0
T005414,B005414,host_cancellation,chat,low,G03476,H00588,L01635,9,41,762.89,completed,none,2121,6,1,0,2158.85,1,0,0.722,0.077,100.2,2,4.77,Chicago,entire_home,74.17,3.89,4.47,4.23,19,strict,1,0,1,0,0,-0.517,0.677,48.5,4,0,0,0.854,0,0.312,1,9.93,4,0,0
T005415,B005415,policy_question,email,medium,G03364,H00504,L02803,3,21,1011.05,completed,none,404,10,1,1,5462.37,1,1,0.775,0.043,63.0,1,4.68,Nashville,entire_home,288.84,4.31,4.97,4.41,7,moderate,1,0,0,0,0,0.229,0.298,66.8,1,1,0,0.072,0,0.087,0,2.81,5,0,0
T005416,B005416,safety_issue,chat,low,G02680,H01425,L01032,9,32,1343.31,completed,none,686,12,4,0,2157.93,1,1,0.918,0.102,127.6,1,4.24,Nashville,entire_home,131.85,4.64,4.44,4.71,19,strict,1,0,1,0,0,-0.465,0.853,113.5,3,1,0,0.812,1,0.849,1,29.04,3,0,1
T005417,B005417,safety_issue,chat,medium,G02795,H01023,L00120,2,11,281.77,active,none,2321,6,0,0,3858.28,1,0,0.94,0.021,85.4,2,5.0,Denver,entire_home,132.68,4.86,4.93,4.84,4,flexible,0,0,0,0,0,-0.577,0.684,16.7,3,0,0,0.715,1,0.756,0,12.56,3,0,0
T005418,B005418,payment_problem,email,low,G03636,H01079,L02818,2,3,191.06,completed,none,2868,3,1,0,2558.94,1,1,0.724,0.01,192.9,1,4.54,Los Angeles,entire_home,85.28,4.84,4.17,4.99,6,moderate,0,1,0,0,0,-0.271,0.484,26.9,1,1,0,0.314,0,0.133,1,9.13,4,0,0
T005419,B005419,checkin_problem,chat,low,G02925,H01013,L02690,9,13,1762.43,completed,none,841,5,2,0,1655.97,0,0,0.513,0.035,222.3,4,5.0,New York,entire_home,173.95,4.28,5.0,4.77,5,moderate,1,0,0,0,1,-0.113,0.542,17.7,1,0,0,0.336,1,0.263,0,3.8,3,0,0
T005420,B005420,policy_question,chat,low,G01855,H00413,L00521,8,42,2072.94,completed,none,714,4,3,0,1248.02,1,0,0.844,0.025,196.7,0,4.84,New York,private_room,262.43,4.59,4.93,5.0,9,moderate,1,0,0,0,1,-0.878,0.384,7.3,4,1,0,0.381,1,0.281,0,14.02,4,0,0
T005421,B005421,refund_request,self_serve,medium,G03882,H00247,L02995,3,35,1045.8,completed,none,2006,8,3,0,2374.48,1,0,0.705,0.098,162.0,2,4.86,Seattle,private_room,310.54,4.76,5.0,4.37,8,flexible,0,0,0,0,0,-0.013,0.188,150.4,3,0,0,0.353,1,0.356,0,8.15,4,0,0
T005422,B005422,listing_not_as_described,chat,low,G03400,H00655,L01648,8,5,1281.97,completed,none,2493,2,0,1,2654.4,1,0,0.897,0.103,93.2,1,4.59,Denver,entire_home,148.8,4.25,5.0,4.72,11,moderate,1,1,0,0,0,-0.709,0.718,134.5,4,0,0,0.67,1,0.51,0,6.0,3,0,0
T005423,B005423,refund_request,self_serve,low,G00465,H00691,L00266,4,-1,1400.09,completed,none,488,8,0,1,3366.82,0,0,0.886,0.073,167.2,5,4.22,Seattle,private_room,335.15,4.47,4.59,4.04,8,strict,1,1,1,0,0,-0.171,0.367,61.6,3,0,0,0.384,1,0.283,1,7.92,3,0,0
T005424,B005424,policy_question,phone,low,G00150,H00908,L02498,8,42,1992.83,cancelled,guest,1758,7,0,2,2143.2,1,1,0.748,0.061,174.1,1,4.66,Chicago,entire_home,251.78,4.28,4.01,4.42,11,moderate,1,0,0,0,1,-0.234,0.491,70.2,1,1,0,0.233,0,0.116,0,14.1,5,0,0
T005425,B005425,listing_not_as_described,phone,medium,G03637,H00788,L02606,5,36,894.92,cancelled,host,864,6,1,0,1438.41,1,0,0.844,0.063,153.1,1,4.66,New York,entire_home,165.2,4.83,4.17,4.77,6,moderate,1,0,0,1,0,-0.393,0.354,17.8,2,1,0,0.094,0,0.09,0,8.81,4,0,0
T005426,B005426,policy_question,chat,low,G02247,H01109,L02153,2,3,383.25,completed,none,1301,4,0,2,2945.23,0,0,0.707,0.055,54.3,1,4.82,Austin,entire_home,171.13,4.77,3.69,4.7,6,flexible,1,1,0,0,0,-0.283,0.376,6.3,3,0,0,0.4,1,0.289,0,8.07,4,0,0
T005427,B005427,checkin_problem,chat,low,G01135,H00330,L02296,9,-1,1481.57,cancelled,guest,2276,2,1,0,1269.25,1,0,0.815,0.089,230.2,0,4.61,Boston,private_room,146.16,4.38,4.86,4.41,26,flexible,1,1,0,0,0,-0.268,0.492,68.2,3,0,0,0.351,0,0.142,0,14.79,5,0,0
T005428,B005428,policy_question,email,low,G02371,H00304,L02700,1,36,112.79,cancelled,host,1541,8,0,1,1360.78,1,0,0.747,0.094,145.2,5,4.21,Seattle,private_room,108.35,4.38,4.5,3.84,10,flexible,1,0,0,1,0,-0.243,0.459,29.0,2,1,0,0.242,1,0.229,1,16.43,4,0,0
T005429,B005429,host_cancellation,chat,medium,G03802,H01069,L00629,8,44,1462.31,completed,none,1800,4,3,0,2178.17,1,0,0.604,0.1,69.4,2,4.61,Seattle,entire_home,176.68,4.28,4.47,3.78,26,flexible,1,0,0,0,0,-0.498,0.624,23.6,1,0,0,0.863,1,0.506,0,14.28,4,0,0
