ticket_id,booking_id,issue_category,contact_channel,priority_initial
T005650,B005650,listing_not_as_described,chat,high
T005651,B005651,payment_problem,chat,low
T005652,B005652,payment_problem,chat,low
T005653,B005653,host_cancellation,self_serve,low
T005654,B005654,host_cancellation,chat,low
T005655,B005655,listing_not_as_described,self_serve,medium
T005656,B005656,policy_question,phone,low
T005657,B005657,checkin_problem,self_serve,high
T005658,B005658,refund_request,chat,low
T005659,B005659,payment_problem,phone,low
T005660,B005660,refund_request,phone,medium
T005661,B005661,checkin_problem,chat,low
T005662,B005662,host_cancellation,email,low
T005663,B005663,checkin_problem,chat,low
T005664,B005664,refund_request,self_serve,low
T005665,B005665,policy_question,chat,medium
T005666,B005666,checkin_problem,self_serve,medium
T005667,B005667,listing_not_as_described,chat,medium
T005668,B005668,refund_request,chat,medium
T005669,B005669,refund_request,chat,medium
T005670,B005670,refund_request,email,low
T005671,B005671,policy_question,chat,medium
T005672,B005672,listing_not_as_described,chat,medium
T005673,B005673,safety_issue,chat,low
T005674,B005674,checkin_problem,chat,low
T005675,B005675,checkin_problem,email,medium
T005676,B005676,host_cancellation,phone,low
T005677,B005677,refund_request,chat,low
T005678,B005678,checkin_problem,phone,high
T005679,B005679,host_cancellation,phone,high
T005680,B005680,policy_question,chat,low
T005681,B005681,payment_problem,chat,medium
T005682,B005682,refund_request,phone,low
T005683,B005683,payment_problem,phone,high
T005684,B005684,refund_request,phone,medium
T005685,B005685,refund_request,self_serve,medium
T005686,B005686,checkin_problem,chat,medium
T005687,B005687,policy_question,email,high
T005688,B005688,safety_issue,phone,medium
T005689,B005689,refund_request,self_serve,low
T005690,B005690,listing_not_as_described,chat,low
T005691,B005691,payment_problem,phone,low
T005692,B005692,host_cancellation,email,medium
T005693,B005693,host_cancellation,phone,medium
T005694,B005694,refund_request,chat,low
T005695,B005695,policy_question,self_serve,medium
T005696,B005696,refund_request,chat,low
T005697,B005697,safety_issue,phone,low
T005698,B005698,host_cancellation,chat,low
T005699,B005699,policy_question,chat,medium
T005700,B005700,host_cancellation,email,medium
T005701,B005701,policy_question,chat,medium
T005702,B005702,host_cancellation,chat,low
T005703,B005703,host_cancellation,chat,low
T005704,B005704,policy_question,phone,low
T005705,B005705,refund_request,chat,low
T005706,B005706,refund_request,chat,low
T005707,B005707,refund_request,phone,medium
T005708,B005708,host_cancellation,email,medium
T005709,B005709,policy_question,email,medium
T005710,B005710,checkin_problem,self_serve,medium
T005711,B005711,refund_request,email,medium
T005712,B005712,host_cancellation,phone,medium
T005713,B005713,host_cancellation,phone,medium
T005714,B005714,refund_request,chat,medium
T005715,B005715,payment_problem,self_serve,medium
T005716,B005716,policy_question,email,low
T005717,B005717,safety_issue,phone,high
T005718,B005718,checkin_problem,phone,low
T005719,B005719,listing_not_as_described,phone,high
T005720,B005720,policy_question,chat,medium
T005721,B005721,host_cancellation,email,medium
T005722,B005722,refund_request,chat,low
T005723,B005723,payment_problem,phone,high
T005724,B005724,checkin_problem,chat,low
T005725,B005725,checkin_problem,chat,medium
T005726,B005726,safety_issue,phone,low
T005727,B005727,listing_not_as_described,self_serve,medium
T005728,B005728,refund_request,phone,medium
T005729,B005729,refund_request,email,low
T005730,B005730,listing_not_as_described,self_serve,medium
T005731,B005731,policy_question,chat,medium
T005732,B005732,safety_issue,chat,low
T005733,B005733,safety_issue,self_serve,medium
T005734,B005734,host_cancellation,email,low
T005735,B005735,payment_problem,chat,medium
T005736,B005736,host_cancellation,email,low
T005737,B005737,host_cancellation,chat,low
T005738,B005738,policy_question,chat,medium
T005739,B005739,safety_issue,chat,medium
T005740,B005740,policy_question,email,high
T005741,B005741,refund_request,email,high
T005742,B005742,policy_question,chat,low
T005743,B005743,host_cancellation,self_serve,medium
T005744,B005744,policy_question,chat,medium
T005745,B005745,safety_issue,chat,low
T005746,B005746,listing_not_as_described,chat,low
T005747,B005747,payment_problem,chat,high
T005748,B005748,listing_not_as_described,phone,medium
T005749,B005749,payment_problem,chat,medium
T005750,B005750,policy_question,phone,medium
T005751,B005751,payment_problem,chat,low
T005752,B005752,host_cancellation,self_serve,medium
T005753,B005753,listing_not_as_described,self_serve,medium
T005754,B005754,payment_problem,self_serve,medium
T005755,B005755,policy_question,phone,low
T005756,B005756,host_cancellation,email,low
T005757,B005757,checkin_problem,chat,low
T005758,B005758,listing_not_as_described,phone,medium
T005759,B005759,listing_not_as_described,phone,medium
T005760,B005760,safety_issue,email,medium
T005761,B005761,refund_request,email,high
T005762,B005762,payment_problem,email,low
T005763,B005763,payment_problem,chat,medium
T005764,B005764,listing_not_as_described,phone,high
T005765,B005765,host_cancellation,chat,low
T005766,B005766,refund_request,chat,medium
T005767,B005767,listing_not_as_described,chat,high
T005768,B005768,checkin_problem,chat,high
T005769,B005769,safety_issue,phone,low
T005770,B005770,host_cancellation,chat,high
T005771,B005771,refund_request,chat,low
T005772,B005772,refund_request,self_serve,medium
T005773,B005773,policy_question,email,low
T005774,B005774,host_cancellation,chat,medium
T005775,B005775,refund_request,email,low
T005776,B005776,refund_request,phone,medium
T005777,B005777,safety_issue,phone,medium
T005778,B005778,payment_problem,chat,low
T005779,B005779,policy_question,chat,medium
T005780,B005780,checkin_problem,chat,low
T005781,B005781,refund_request,chat,low
T005782,B005782,checkin_problem,chat,medium
T005783,B005783,refund_request,chat,medium
T005784,B005784,payment_problem,chat,low
T005785,B005785,listing_not_as_described,chat,medium
T005786,B005786,payment_problem,chat,medium
T005787,B005787,payment_problem,phone,medium
T005788,B005788,listing_not_as_described,chat,high
T005789,B005789,listing_not_as_described,chat,high
T005790,B005790,policy_question,chat,medium
T005791,B005791,policy_question,self_serve,high
T005792,B005792,listing_not_as_described,chat,medium
T005793,B005793,payment_problem,chat,medium
T005794,B005794,refund_request,chat,high
T005795,B005795,listing_not_as_described,chat,medium
T005796,B005796,listing_not_as_described,phone,low
T005797,B005797,refund_request,chat,medium
T005798,B005798,refund_request,phone,medium
T005799,B005799,policy_question,email,low
T005800,B005800,payment_problem,self_serve,medium
T005801,B005801,refund_request,chat,low
T005802,B005802,payment_problem,chat,low
T005803,B005803,refund_request,email,low
T005804,B005804,listing_not_as_described,self_serve,low
T005805,B005805,refund_request,chat,low
T005806,B005806,refund_request,phone,low
T005807,B005807,listing_not_as_described,email,low
T005808,B005808,listing_not_as_described,phone,high
T005809,B005809,checkin_problem,phone,medium
T005810,B005810,host_cancellation,chat,medium
T005811,B005811,host_cancellation,chat,low
T005812,B005812,payment_problem,email,low
T005813,B005813,checkin_problem,phone,low
T005814,B005814,checkin_problem,chat,low
T005815,B005815,host_cancellation,email,low
T005816,B005816,payment_problem,chat,high
T005817,B005817,checkin_problem,email,medium
T005818,B005818,listing_not_as_described,email,medium
T005819,B005819,listing_not_as_described,chat,medium
T005820,B005820,payment_problem,phone,medium
T005821,B005821,safety_issue,email,medium
T005822,B005822,host_cancellation,chat,low
T005823,B005823,policy_question,chat,low
T005824,B005824,host_cancellation,chat,low
T005825,B005825,host_cancellation,chat,low
T005826,B005826,checkin_problem,chat,low
T005827,B005827,refund_request,self_serve,low
T005828,B005828,refund_request,chat,low
T005829,B005829,host_cancellation,email,high
T005830,B005830,checkin_problem,email,medium
T005831,B005831,refund_request,chat,high
T005832,B005832,host_cancellation,chat,medium
T005833,B005833,policy_question,chat,low
T005834,B005834,policy_question,self_serve,medium
T005835,B005835,host_cancellation,email,low
T005836,B005836,listing_not_as_described,chat,medium
T005837,B005837,host_cancellation,chat,low
T005838,B005838,payment_problem,phone,low
T005839,B005839,refund_request,email,low
T005840,B005840,host_cancellation,chat,medium
T005841,B005841,payment_problem,chat,high
T005842,B005842,host_cancellation,chat,medium
T005843,B005843,payment_problem,chat,medium
T005844,B005844,policy_question,chat,low
T005845,B005845,safety_issue,phone,medium
T005846,B005846,safety_issue,phone,high
T005847,B005847,checkin_problem,self_serve,medium
T005848,B005848,checkin_problem,chat,low
T005849,B005849,listing_not_as_described,chat,medium
T005850,B005850,policy_question,chat,low
T005851,B005851,payment_problem,chat,low
T005852,B005852,refund_request,chat,low
T005853,B005853,listing_not_as_described,email,medium
T005854,B005854,checkin_problem,email,low
T005855,B005855,policy_question,email,low
T005856,B005856,listing_not_as_described,chat,high
T005857,B005857,listing_not_as_described,chat,low
T005858,B005858,policy_question,phone,medium
T005859,B005859,checkin_problem,self_serve,medium
T005860,B005860,policy_question,chat,high
T005861,B005861,refund_request,email,low
T005862,B005862,refund_request,email,medium
T005863,B005863,payment_problem,chat,medium
T005864,B005864,policy_question,self_serve,medium
T005865,B005865,policy_question,chat,high
T005866,B005866,checkin_problem,chat,high
T005867,B005867,refund_request,phone,high
T005868,B005868,host_cancellation,email,medium
T005869,B005869,policy_question,email,medium
T005870,B005870,policy_question,chat,low
T005871,B005871,host_cancellation,phone,low
T005872,B005872,listing_not_as_described,email,medium
T005873,B005873,listing_not_as_described,chat,high
T005874,B005874,checkin_problem,phone,medium
T005875,B005875,policy_question,chat,low
T005876,B005876,host_cancellation,phone,low
T005877,B005877,checkin_problem,chat,medium
T005878,B005878,payment_problem,email,medium
T005879,B005879,refund_request,self_serve,medium
T005880,B005880,host_cancellation,phone,low
T005881,B005881,checkin_problem,chat,medium
T005882,B005882,listing_not_as_described,phone,medium
T005883,B005883,payment_problem,phone,medium
T005884,B005884,policy_question,chat,medium
T005885,B005885,host_cancellation,chat,medium
T005886,B005886,payment_problem,email,low
T005887,B005887,safety_issue,email,high
T005888,B005888,refund_request,self_serve,low
T005889,B005889,refund_request,chat,low
T005890,B005890,listing_not_as_described,chat,medium
T005891,B005891,checkin_problem,email,medium
T005892,B005892,checkin_problem,chat,low
T005893,B005893,refund_request,chat,medium
T005894,B005894,checkin_problem,email,medium
T005895,B005895,policy_question,phone,medium
T005896,B005896,policy_question,phone,low
T005897,B005897,listing_not_as_described,self_serve,high
T005898,B005898,host_cancellation,phone,medium
T005899,B005899,checkin_problem,chat,medium
T005900,B005900,checkin_problem,email,low
T005901,B005901,payment_problem,phone,medium
T005902,B005902,payment_problem,chat,medium
T005903,B005903,host_cancellation,email,low
T005904,B005904,policy_question,email,low
T005905,B005905,host_cancellation,phone,low
T005906,B005906,refund_request,email,medium
T005907,B005907,refund_request,self_serve,low
T005908,B005908,payment_problem,phone,medium
T005909,B005909,refund_request,chat,low
T005910,B005910,payment_problem,phone,low
T005911,B005911,checkin_problem,chat,low
T005912,B005912,checkin_problem,chat,low
T005913,B005913,refund_request,chat,low
T005914,B005914,checkin_problem,phone,high
T005915,B005915,policy_question,chat,high
T005916,B005916,host_cancellation,chat,low
T005917,B005917,refund_request,phone,medium
T005918,B005918,host_cancellation,chat,low
T005919,B005919,safety_issue,chat,low
T005920,B005920,policy_question,email,low
T005921,B005921,refund_request,email,low
T005922,B005922,policy_question,chat,low
T005923,B005923,checkin_problem,chat,low
T005924,B005924,safety_issue,chat,high
T005925,B005925,payment_problem,email,low
T005926,B005926,checkin_problem,email,low
T005927,B005927,checkin_problem,email,low
T005928,B005928,policy_question,chat,medium
T005929,B005929,checkin_problem,email,high
T005930,B005930,policy_question,chat,low
T005931,B005931,listing_not_as_described,chat,high
T005932,B005932,refund_request,email,medium
T005933,B005933,payment_problem,chat,low
T005934,B005934,host_cancellation,chat,medium
T005935,B005935,safety_issue,chat,medium
T005936,B005936,payment_problem,chat,low
T005937,B005937,policy_question,chat,high
T005938,B005938,host_cancellation,email,medium
T005939,B005939,listing_not_as_described,self_serve,medium
T005940,B005940,refund_request,email,low
T005941,B005941,policy_question,email,low
T005942,B005942,payment_problem,email,low
T005943,B005943,host_cancellation,chat,low
T005944,B005944,listing_not_as_described,phone,medium
T005945,B005945,payment_problem,self_serve,low
T005946,B005946,refund_request,phone,medium
T005947,B005947,policy_question,chat,high
T005948,B005948,host_cancellation,email,high
T005949,B005949,refund_request,chat,low
